"“ерминал";"ƒень недели";"ƒата";"¬алюта";"1€ кассета: номинал";"1€ кассета: количество";"1€ кассета: статус";"2€ кассета: номинал";"2€ кассета: количество";"2€ кассета: статус";"3€ кассета: номинал";"3€ кассета: количество";"3€ кассета: статус";"4€ кассета: номинал";"4€ кассета: количество";"4€ кассета: статус";"кол-во банкнот в сбросовой кассете";"сумма в банкомате на начало суток";"сумма выданых наличных за сутки"
"000002";"1";"06.04.2015";"BYR";"50000";"1274";"1";"100000";"983";"1";"200000";"629";"1";"0";"0";"0";"4";"287800000";"0"
"000002";"1";"06.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"44";"1";"4";"2200";"0"
"000002";"2";"07.04.2015";"BYR";"50000";"1233";"1";"100000";"936";"1";"200000";"567";"1";"0";"0";"0";"4";"268650000";"0"
"000002";"2";"07.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"44";"1";"4";"2200";"0"
"000002";"3";"08.04.2015";"BYR";"50000";"973";"1";"100000";"594";"1";"200000";"126";"1";"0";"0";"0";"4";"133250000";"58850000"
"000002";"3";"08.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"37";"1";"4";"1850";"1100"
"000002";"4";"09.04.2015";"BYR";"50000";"776";"1";"100000";"305";"1";"200000";"0";"0";"0";"0";"0";"9";"69300000";"0"
"000002";"4";"09.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"15";"1";"9";"750";"0"
"000002";"5";"10.04.2015";"BYR";"50000";"2123";"1";"100000";"2068";"1";"200000";"1969";"1";"0";"0";"0";"4";"706750000";"0"
"000002";"5";"10.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"55";"1";"4";"2750";"0"
"000002";"6";"11.04.2015";"BYR";"50000";"1192";"1";"100000";"909";"1";"200000";"545";"1";"0";"0";"0";"4";"259500000";"0"
"000002";"6";"11.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"45";"1";"4";"2250";"0"
"000002";"7";"12.04.2015";"BYR";"50000";"783";"1";"100000";"407";"1";"200000";"0";"0";"0";"0";"0";"11";"79850000";"0"
"000002";"7";"12.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"24";"1";"11";"1200";"0"
"000002";"1";"13.04.2015";"BYR";"50000";"783";"1";"100000";"407";"1";"200000";"0";"0";"0";"0";"0";"11";"79850000";"0"
"000002";"1";"13.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"24";"1";"11";"1200";"0"
"000002";"2";"14.04.2015";"BYR";"50000";"2095";"1";"100000";"2032";"1";"200000";"1975";"1";"0";"0";"0";"4";"702950000";"0"
"000002";"2";"14.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"72";"1";"4";"3600";"0"
"000002";"3";"15.04.2015";"BYR";"50000";"1556";"1";"100000";"1400";"1";"200000";"1139";"1";"0";"0";"0";"4";"445600000";"0"
"000002";"3";"15.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"57";"1";"4";"2850";"0"
"000002";"4";"16.04.2015";"BYR";"50000";"1039";"1";"100000";"778";"1";"200000";"337";"1";"0";"0";"0";"4";"197150000";"0"
"000002";"4";"16.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"38";"1";"4";"1900";"0"
"000002";"5";"17.04.2015";"BYR";"50000";"493";"1";"100000";"69";"1";"200000";"0";"0";"0";"0";"0";"4";"31550000";"0"
"000002";"5";"17.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"30";"1";"4";"1500";"0"
"000002";"6";"18.04.2015";"BYR";"50000";"2046";"1";"100000";"1943";"1";"200000";"1754";"1";"0";"0";"0";"4";"647400000";"0"
"000002";"6";"18.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"86";"1";"4";"4300";"0"
"000002";"7";"19.04.2015";"BYR";"50000";"1795";"1";"100000";"1619";"1";"200000";"1374";"1";"0";"0";"0";"4";"526450000";"0"
"000002";"7";"19.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"66";"1";"4";"3300";"0"
"000002";"1";"20.04.2015";"BYR";"50000";"1714";"1";"100000";"1509";"1";"200000";"1249";"1";"0";"0";"0";"4";"486400000";"0"
"000002";"1";"20.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"56";"1";"4";"2800";"0"
"000002";"2";"21.04.2015";"BYR";"50000";"1607";"1";"100000";"1364";"1";"200000";"1043";"1";"0";"0";"0";"4";"425350000";"0"
"000002";"2";"21.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"52";"1";"4";"2600";"0"
"000002";"3";"22.04.2015";"BYR";"50000";"1555";"1";"100000";"1299";"1";"200000";"963";"1";"0";"0";"0";"4";"400250000";"0"
"000002";"3";"22.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"52";"1";"4";"2600";"0"
"000002";"4";"23.04.2015";"BYR";"50000";"1364";"1";"100000";"1061";"1";"200000";"665";"1";"0";"0";"0";"4";"307300000";"0"
"000002";"4";"23.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"42";"1";"4";"2100";"0"
"000002";"5";"24.04.2015";"BYR";"50000";"1120";"1";"100000";"723";"1";"200000";"251";"1";"0";"0";"0";"20";"178500000";"0"
"000002";"5";"24.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"13";"1";"20";"650";"0"
"000002";"6";"25.04.2015";"BYR";"50000";"2306";"1";"100000";"2223";"1";"200000";"2135";"1";"0";"0";"0";"4";"764600000";"0"
"000002";"6";"25.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"99";"1";"4";"4950";"0"
"000002";"7";"26.04.2015";"BYR";"50000";"2062";"1";"100000";"1939";"1";"200000";"1765";"1";"0";"0";"0";"4";"650000000";"48950000"
"000002";"7";"26.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"98";"1";"4";"4900";"750"
"000002";"1";"27.04.2015";"BYR";"50000";"1963";"1";"100000";"1807";"1";"200000";"1611";"1";"0";"0";"0";"4";"601050000";"157900000"
"000002";"1";"27.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"83";"1";"4";"4150";"1400"
"000002";"2";"28.04.2015";"BYR";"50000";"1651";"1";"100000";"1422";"1";"200000";"1092";"1";"0";"0";"0";"4";"443150000";"59650000"
"000002";"2";"28.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"55";"1";"4";"2750";"0"
"000002";"3";"29.04.2015";"BYR";"50000";"1528";"1";"100000";"1263";"1";"200000";"904";"1";"0";"0";"0";"4";"383500000";"62800000"
"000002";"3";"29.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"55";"1";"4";"2750";"100"
"000002";"4";"30.04.2015";"BYR";"50000";"1398";"1";"100000";"1090";"1";"200000";"709";"1";"0";"0";"0";"4";"320700000";"147500000"
"000002";"4";"30.04.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"53";"1";"4";"2650";"450"
"000002";"5";"01.05.2015";"BYR";"50000";"1080";"1";"100000";"708";"1";"200000";"242";"1";"0";"0";"0";"4";"173200000";"57400000"
"000002";"5";"01.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"44";"1";"4";"2200";"700"
"000002";"6";"02.05.2015";"BYR";"50000";"976";"1";"100000";"558";"1";"200000";"56";"1";"0";"0";"0";"4";"115800000";"30100000"
"000002";"6";"02.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"30";"1";"4";"1500";"50"
"000002";"7";"03.05.2015";"BYR";"50000";"872";"1";"100000";"421";"1";"200000";"0";"0";"0";"0";"0";"5";"85700000";"39550000"
"000002";"7";"03.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"29";"1";"5";"1450";"50"
"000002";"1";"04.05.2015";"BYR";"50000";"651";"1";"100000";"136";"1";"200000";"0";"0";"0";"0";"0";"5";"46150000";"75450000"
"000002";"1";"04.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"28";"1";"5";"1400";"1750"
"000002";"2";"05.05.2015";"BYR";"50000";"2334";"1";"100000";"2319";"1";"200000";"2304";"1";"0";"0";"0";"28";"809400000";"0"
"000002";"2";"05.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"165";"1";"28";"8250";"0"
"000002";"3";"06.05.2015";"BYR";"50000";"1994";"1";"100000";"1913";"1";"200000";"1780";"1";"0";"0";"0";"28";"647000000";"157600000"
"000002";"3";"06.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"155";"1";"28";"7750";"1800"
"000002";"4";"07.05.2015";"BYR";"50000";"1654";"1";"100000";"1503";"1";"200000";"1282";"1";"0";"0";"0";"28";"489400000";"86500000"
"000002";"4";"07.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"119";"1";"28";"5950";"2050"
"000002";"5";"08.05.2015";"BYR";"50000";"1476";"1";"100000";"1281";"1";"200000";"1005";"1";"0";"0";"0";"28";"402900000";"389350000"
"000002";"5";"08.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"78";"1";"28";"3900";"1650"
"000002";"6";"09.05.2015";"BYR";"50000";"271";"1";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"59";"13550000";"13550000"
"000002";"6";"09.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"45";"1";"59";"2250";"2250"
"000002";"7";"10.05.2015";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"59";"0";"0"
"000002";"7";"10.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"59";"0";"0"
"000002";"1";"11.05.2015";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"59";"0";"132850000"
"000002";"1";"11.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"59";"0";"1200"
"000002";"2";"12.05.2015";"BYR";"50000";"2089";"1";"100000";"2047";"1";"200000";"1990";"1";"0";"0";"0";"4";"707150000";"143950000"
"000002";"2";"12.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"76";"1";"4";"3800";"600"
"000002";"3";"13.05.2015";"BYR";"50000";"1784";"1";"100000";"1672";"1";"200000";"1534";"1";"0";"0";"0";"4";"563200000";"299500000"
"000002";"3";"13.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"64";"1";"4";"3200";"1750"
"000002";"4";"14.05.2015";"BYR";"50000";"1182";"1";"100000";"926";"1";"200000";"560";"1";"0";"0";"0";"4";"263700000";"231200000"
"000002";"4";"14.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"29";"1";"4";"1450";"1450"
"000002";"5";"15.05.2015";"BYR";"50000";"518";"1";"100000";"66";"1";"200000";"0";"0";"0";"0";"0";"8";"32500000";"232600000"
"000002";"5";"15.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"8";"0";"400"
"000002";"6";"16.05.2015";"BYR";"50000";"1994";"1";"100000";"1902";"1";"200000";"1749";"1";"0";"0";"0";"4";"639700000";"156500000"
"000002";"6";"16.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"92";"1";"4";"4600";"50"
"000002";"7";"17.05.2015";"BYR";"50000";"1706";"1";"100000";"1499";"1";"200000";"1240";"1";"0";"0";"0";"4";"483200000";"64650000"
"000002";"7";"17.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"91";"1";"4";"4550";"100"
"000002";"1";"18.05.2015";"BYR";"50000";"1575";"1";"100000";"1328";"1";"200000";"1035";"1";"0";"0";"0";"4";"418550000";"215500000"
"000002";"1";"18.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"89";"1";"4";"4450";"1100"
"000002";"2";"19.05.2015";"BYR";"50000";"1125";"1";"100000";"770";"1";"200000";"349";"1";"0";"0";"0";"4";"203050000";"138300000"
"000002";"2";"19.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"67";"1";"4";"3350";"800"
"000002";"3";"20.05.2015";"BYR";"50000";"753";"1";"100000";"271";"1";"200000";"0";"0";"0";"0";"0";"16";"64750000";"0"
"000002";"3";"20.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"51";"1";"16";"2550";"0"
"000002";"4";"21.05.2015";"BYR";"50000";"881";"1";"100000";"2244";"1";"200000";"2182";"1";"0";"0";"0";"4";"704850000";"135650000"
"000002";"4";"21.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"84";"1";"4";"4200";"800"
"000002";"5";"22.05.2015";"BYR";"50000";"628";"1";"100000";"1884";"1";"200000";"1747";"1";"0";"0";"0";"4";"569200000";"189150000"
"000002";"5";"22.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"68";"1";"4";"3400";"500"
"000002";"6";"23.05.2015";"BYR";"50000";"235";"1";"100000";"1407";"1";"200000";"1138";"1";"0";"0";"0";"13";"380050000";"153750000"
"000002";"6";"23.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"58";"1";"13";"2900";"800"
"000002";"7";"24.05.2015";"BYR";"50000";"0";"0";"100000";"983";"1";"200000";"640";"1";"0";"0";"0";"13";"226300000";"92600000"
"000002";"7";"24.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"42";"1";"13";"2100";"300"
"000002";"1";"25.05.2015";"BYR";"50000";"0";"0";"100000";"729";"1";"200000";"304";"1";"0";"0";"0";"13";"133700000";"159700000"
"000002";"1";"25.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"36";"1";"13";"1800";"2150"
"000002";"2";"26.05.2015";"BYR";"50000";"2184";"1";"100000";"2135";"1";"200000";"2086";"1";"0";"0";"0";"4";"739900000";"64800000"
"000002";"2";"26.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"59";"1";"4";"2950";"1250"
"000002";"3";"27.05.2015";"BYR";"50000";"2062";"1";"100000";"1964";"1";"200000";"1878";"1";"0";"0";"0";"4";"675100000";"190100000"
"000002";"3";"27.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"34";"1";"4";"1700";"1650"
"000002";"4";"28.05.2015";"BYR";"50000";"1682";"1";"100000";"1487";"1";"200000";"1261";"1";"0";"0";"0";"4";"485000000";"104800000"
"000002";"4";"28.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"1";"1";"4";"50";"50"
"000002";"5";"29.05.2015";"BYR";"50000";"1460";"1";"100000";"1208";"1";"200000";"932";"1";"0";"0";"0";"5";"380200000";"152350000"
"000002";"5";"29.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"6";"30.05.2015";"BYR";"50000";"1143";"1";"100000";"803";"1";"200000";"452";"1";"0";"0";"0";"5";"227850000";"95750000"
"000002";"6";"30.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"7";"31.05.2015";"BYR";"50000";"966";"1";"100000";"556";"1";"200000";"141";"1";"0";"0";"0";"5";"132100000";"39650000"
"000002";"7";"31.05.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"1";"01.06.2015";"BYR";"50000";"720";"1";"100000";"207";"1";"200000";"0";"0";"0";"0";"0";"13";"56700000";"0"
"000002";"1";"01.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"13";"0";"0"
"000002";"2";"02.06.2015";"BYR";"50000";"2261";"1";"100000";"2224";"1";"200000";"2158";"1";"0";"0";"0";"4";"767050000";"17150000"
"000002";"2";"02.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"43";"1";"4";"2150";"500"
"000002";"3";"03.06.2015";"BYR";"50000";"2222";"1";"100000";"2180";"1";"200000";"2104";"1";"0";"0";"0";"4";"749900000";"89250000"
"000002";"3";"03.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"33";"1";"4";"1650";"1650"
"000002";"4";"04.06.2015";"BYR";"50000";"2039";"1";"100000";"1947";"1";"200000";"1820";"1";"0";"0";"0";"5";"660650000";"118950000"
"000002";"4";"04.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"5";"05.06.2015";"BYR";"50000";"1776";"1";"100000";"1633";"1";"200000";"1448";"1";"0";"0";"0";"5";"541700000";"198200000"
"000002";"5";"05.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"6";"06.06.2015";"BYR";"50000";"1374";"1";"100000";"1120";"1";"200000";"814";"1";"0";"0";"0";"5";"343500000";"109300000"
"000002";"6";"06.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"7";"07.06.2015";"BYR";"50000";"1142";"1";"100000";"833";"1";"200000";"469";"1";"0";"0";"0";"5";"234200000";"49300000"
"000002";"7";"07.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"0"
"000002";"1";"08.06.2015";"BYR";"50000";"975";"1";"100000";"620";"1";"200000";"202";"1";"0";"0";"0";"5";"151150000";"91550000"
"000002";"1";"08.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"5";"0";"1850"
"000002";"2";"09.06.2015";"BYR";"50000";"2281";"1";"100000";"2239";"1";"200000";"2204";"1";"0";"0";"0";"4";"778750000";"144050000"
"000002";"2";"09.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"103";"1";"4";"5150";"2400"
"000002";"3";"10.06.2015";"BYR";"50000";"2028";"1";"100000";"1879";"1";"200000";"1727";"1";"0";"0";"0";"4";"634700000";"369800000"
"000002";"3";"10.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"55";"1";"4";"2750";"2750"
"000002";"4";"11.06.2015";"BYR";"50000";"1248";"1";"100000";"915";"1";"200000";"555";"1";"0";"0";"0";"4";"264900000";"227400000"
"000002";"4";"11.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"4";"0";"0"
"000002";"5";"12.06.2015";"BYR";"50000";"650";"1";"100000";"50";"1";"200000";"0";"0";"0";"0";"0";"4";"37500000";"229900000"
"000002";"5";"12.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"4";"0";"3650"
"000002";"6";"13.06.2015";"BYR";"50000";"574";"1";"100000";"1895";"1";"200000";"1797";"1";"0";"0";"0";"29";"577600000";"177300000"
"000002";"6";"13.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"127";"1";"29";"6350";"1450"
"000002";"7";"14.06.2015";"BYR";"50000";"184";"1";"100000";"1423";"1";"200000";"1244";"1";"0";"0";"0";"29";"400300000";"0"
"000002";"7";"14.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"98";"1";"29";"4900";"0"
"000002";"1";"15.06.2015";"BYR";"50000";"0";"0";"100000";"1098";"1";"200000";"841";"1";"0";"0";"0";"66";"278000000";"217900000"
"000002";"1";"15.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"92";"1";"66";"4600";"950"
"000002";"2";"16.06.2015";"BYR";"50000";"0";"0";"100000";"475";"1";"200000";"63";"1";"0";"0";"0";"66";"60100000";"155700000"
"000002";"2";"16.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"73";"1";"66";"3650";"1500"
"000002";"3";"17.06.2015";"BYR";"50000";"2095";"1";"100000";"2019";"1";"200000";"1932";"1";"0";"0";"0";"4";"693050000";"88350000"
"000002";"3";"17.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"141";"1";"4";"7050";"2300"
"000002";"4";"18.06.2015";"BYR";"50000";"1916";"1";"100000";"1799";"1";"200000";"1645";"1";"0";"0";"0";"4";"604700000";"162900000"
"000002";"4";"18.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"95";"1";"4";"4750";"350"
"000002";"5";"19.06.2015";"BYR";"50000";"1427";"1";"100000";"1164";"1";"200000";"793";"1";"0";"0";"0";"4";"346350000";"154000000"
"000002";"5";"19.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"67";"1";"4";"3350";"550"
"000002";"6";"20.06.2015";"BYR";"50000";"1201";"1";"100000";"873";"1";"200000";"225";"1";"0";"0";"0";"4";"192350000";"136650000"
"000002";"6";"20.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"56";"1";"4";"2800";"650"
"000002";"7";"21.06.2015";"BYR";"50000";"726";"1";"100000";"194";"1";"200000";"0";"0";"0";"0";"0";"11";"55700000";"40050000"
"000002";"7";"21.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"43";"1";"11";"2150";"0"
"000002";"1";"22.06.2015";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"13";"0";"48200000"
"000002";"1";"22.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"37";"1";"13";"1850";"350"
"000002";"2";"23.06.2015";"BYR";"50000";"2294";"1";"100000";"2267";"1";"200000";"2252";"1";"0";"0";"0";"4";"791800000";"84250000"
"000002";"2";"23.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"133";"1";"4";"6650";"350"
"000002";"3";"24.06.2015";"BYR";"50000";"2127";"1";"100000";"2070";"1";"200000";"1971";"1";"0";"0";"0";"4";"707550000";"133850000"
"000002";"3";"24.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"126";"1";"4";"6300";"1900"
"000002";"4";"25.06.2015";"BYR";"50000";"1854";"1";"100000";"1728";"1";"200000";"1541";"1";"0";"0";"0";"4";"573700000";"167700000"
"000002";"4";"25.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"88";"1";"4";"4400";"850"
"000002";"5";"26.06.2015";"BYR";"50000";"1476";"1";"100000";"1284";"1";"200000";"1019";"1";"0";"0";"0";"4";"406000000";"196100000"
"000002";"5";"26.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"71";"1";"4";"3550";"2250"
"000002";"6";"27.06.2015";"BYR";"50000";"1084";"1";"100000";"771";"1";"200000";"393";"1";"0";"0";"0";"4";"209900000";"100200000"
"000002";"6";"27.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"26";"1";"4";"1300";"750"
"000002";"1";"29.06.2015";"BYR";"50000";"678";"1";"100000";"62";"1";"200000";"0";"0";"0";"0";"0";"15";"40100000";"105900000"
"000002";"1";"29.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"15";"0";"550"
"000002";"2";"30.06.2015";"BYR";"50000";"2212";"1";"100000";"2171";"1";"200000";"2084";"1";"0";"0";"0";"4";"744500000";"112500000"
"000002";"2";"30.06.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"129";"1";"4";"6450";"150"
"000002";"3";"01.07.2015";"BYR";"50000";"1988";"1";"100000";"1896";"1";"200000";"1715";"1";"0";"0";"0";"30";"632000000";"114750000"
"000002";"3";"01.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"126";"1";"30";"6300";"500"
"000002";"4";"02.07.2015";"BYR";"50000";"1767";"1";"100000";"1591";"1";"200000";"1349";"1";"0";"0";"0";"30";"517250000";"153500000"
"000002";"4";"02.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"116";"1";"30";"5800";"850"
"000002";"5";"03.07.2015";"BYR";"50000";"1449";"1";"100000";"1179";"1";"200000";"867";"1";"0";"0";"0";"30";"363750000";"72600000"
"000002";"5";"03.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"99";"1";"30";"4950";"750"
"000002";"6";"04.07.2015";"BYR";"50000";"1317";"1";"100000";"987";"1";"200000";"633";"1";"0";"0";"0";"30";"291150000";"81000000"
"000002";"6";"04.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"84";"1";"30";"4200";"100"
"000002";"7";"05.07.2015";"BYR";"50000";"1205";"1";"100000";"833";"1";"200000";"333";"1";"0";"0";"0";"30";"210150000";"28300000"
"000002";"7";"05.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"82";"1";"30";"4100";"0"
"000002";"1";"06.07.2015";"BYR";"50000";"1153";"1";"100000";"758";"1";"200000";"242";"1";"0";"0";"0";"30";"181850000";"156750000"
"000002";"1";"06.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"82";"1";"30";"4100";"350"
"000002";"2";"07.07.2015";"BYR";"50000";"2094";"1";"100000";"2050";"1";"200000";"1993";"1";"0";"0";"0";"12";"708300000";"114400000"
"000002";"2";"07.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"133";"1";"12";"6650";"50"
"000002";"3";"08.07.2015";"BYR";"50000";"1842";"1";"100000";"1748";"1";"200000";"1635";"1";"0";"0";"0";"12";"593900000";"112550000"
"000002";"3";"08.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"132";"1";"12";"6600";"500"
"000002";"5";"10.07.2015";"BYR";"50000";"1224";"1";"100000";"968";"1";"200000";"538";"1";"0";"0";"0";"12";"265600000";"265600000"
"000002";"5";"10.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"118";"1";"12";"5900";"3400"
"000002";"6";"11.07.2015";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"17";"0";"0"
"000002";"6";"11.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"50";"1";"17";"2500";"0"
"000002";"7";"12.07.2015";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"17";"0";"0"
"000002";"7";"12.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"50";"1";"17";"2500";"600"
"000002";"1";"13.07.2015";"BYR";"50000";"0";"0";"100000";"0";"0";"200000";"0";"0";"0";"0";"0";"17";"0";"253500000"
"000002";"1";"13.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"38";"1";"17";"1900";"5650"
"000002";"2";"14.07.2015";"BYR";"50000";"1896";"1";"100000";"1757";"1";"200000";"1580";"1";"0";"0";"0";"4";"586500000";"257750000"
"000002";"2";"14.07.2015";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"61";"1";"4";"3050";"3000"
